Distance,Gender,Category,TimeFrom,TimeTo,Points
5,Male,Junior,00:00:00,00:19:07,10
5,Male,Junior,00:19:08,00:20:22,9
5,Male,Junior,00:20:23,00:21:45,8
5,Male,Junior,00:21:46,00:23:23,7
5,Male,Junior,00:23:24,00:25:13,6
5,Male,Junior,00:25:14,00:27:22,5
5,Male,Junior,00:27:23,00:30:00,4
5,Male,Junior,00:30:01,00:33:15,3
5,Male,Junior,00:33:16,00:37:07,2
5,Male,Junior,00:37:08,Finisher,1
5,Male,Senior,00:00:00,00:19:07,10
5,Male,Senior,00:19:08,00:20:22,9
5,Male,Senior,00:20:23,00:21:45,8
5,Male,Senior,00:21:46,00:23:23,7
5,Male,Senior,00:23:24,00:25:13,6
5,Male,Senior,00:25:14,00:27:22,5
5,Male,Senior,00:27:23,00:30:00,4
5,Male,Senior,00:30:01,00:33:15,3
5,Male,Senior,00:33:16,00:37:07,2
5,Male,Senior,00:37:08,Finisher,1
5,Male,Veteran,00:00:00,00:19:45,10
5,Male,Veteran,00:19:46,00:21:08,9
5,Male,Veteran,00:21:09,00:22:30,8
5,Male,Veteran,00:22:31,00:24:15,7
5,Male,Veteran,00:24:16,00:26:08,6
5,Male,Veteran,00:26:09,00:28:22,5
5,Male,Veteran,00:28:23,00:31:08,4
5,Male,Veteran,00:31:09,00:34:22,3
5,Male,Veteran,00:34:23,00:38:30,2
5,Male,Veteran,00:38:31,Finisher,1
5,Male,Master,00:00:00,00:21:30,10
5,Male,Master,00:21:31,00:22:52,9
5,Male,Master,00:22:53,00:24:22,8
5,Male,Master,00:24:23,00:26:15,7
5,Male,Master,00:26:16,00:28:22,6
5,Male,Master,00:28:23,00:30:52,5
5,Male,Master,00:30:53,00:33:45,4
5,Male,Master,00:33:46,00:37:22,3
5,Male,Master,00:37:23,00:41:45,2
5,Male,Master,00:41:46,Finisher,1
5,Male,Grand Master,00:00:00,00:23:23,10
5,Male,Grand Master,00:23:24,00:25:00,9
5,Male,Grand Master,00:25:01,00:26:37,8
5,Male,Grand Master,00:26:38,00:28:38,7
5,Male,Grand Master,00:28:39,00:31:00,6
5,Male,Grand Master,00:31:01,00:33:37,5
5,Male,Grand Master,00:33:38,00:36:53,4
5,Male,Grand Master,00:36:53,00:40:45,3
5,Male,Grand Master,00:40:46,00:45:30,2
5,Male,Grand Master,00:45:31,Finisher,1
5,Male,Great Grand Master,00:00:00,00:25:53,10
5,Male,Great Grand Master,00:25:54,00:27:30,9
5,Male,Great Grand Master,00:27:31,00:29:22,8
5,Male,Great Grand Master,00:29:23,00:31:38,7
5,Male,Great Grand Master,00:31:39,00:34:07,6
5,Male,Great Grand Master,00:34:08,00:37:07,5
5,Male,Great Grand Master,00:37:08,00:40:37,4
5,Male,Great Grand Master,00:40:38,00:44:52,3
5,Male,Great Grand Master,00:44:53,00:50:15,2
5,Male,Great Grand Master,00:50:16,Finisher,1
5,Male,Great Grand Master,00:00:00,00:30:37,10
5,Male,Great Grand Master,00:30:38,00:32:37,9
5,Male,Great Grand Master,00:32:38,00:34:53,8
5,Male,Great Grand Master,00:34:53,00:37:30,7
5,Male,Great Grand Master,00:37:31,00:40:30,6
5,Male,Great Grand Master,00:40:31,00:44:00,5
5,Male,Great Grand Master,00:44:01,00:48:15,4
5,Male,Great Grand Master,00:48:16,00:53:15,3
5,Male,Great Grand Master,00:53:16,00:59:37,2
5,Male,Great Grand Master,00:59:38,Finisher,1
10,Male,Junior,00:00:00,00:38:15,10
10,Male,Junior,00:38:16,00:40:45,9
10,Male,Junior,00:40:46,00:43:30,8
10,Male,Junior,00:43:31,00:46:45,7
10,Male,Junior,00:46:46,00:50:25,6
10,Male,Junior,00:50:26,00:54:45,5
10,Male,Junior,00:54:46,01:00:00,4
10,Male,Junior,01:00:01,01:06:30,3
10,Male,Junior,01:06:31,01:14:15,2
10,Male,Junior,01:14:16,Finisher,1
10,Male,Senior,00:00:00,00:38:15,10
10,Male,Senior,00:38:16,00:40:45,9
10,Male,Senior,00:40:46,00:43:30,8
10,Male,Senior,00:43:31,00:46:45,7
10,Male,Senior,00:46:46,00:50:25,6
10,Male,Senior,00:50:26,00:54:45,5
10,Male,Senior,00:54:46,01:00:00,4
10,Male,Senior,01:00:01,01:06:30,3
10,Male,Senior,01:06:31,01:14:15,2
10,Male,Senior,01:14:16,Finisher,1
10,Male,Veteran,00:00:00,00:39:30,10
10,Male,Veteran,00:39:31,00:42:15,9
10,Male,Veteran,00:42:16,00:45:00,8
10,Male,Veteran,00:45:01,00:48:30,7
10,Male,Veteran,00:48:31,00:52:15,6
10,Male,Veteran,00:52:16,00:56:45,5
10,Male,Veteran,00:56:46,01:02:15,4
10,Male,Veteran,01:02:16,01:08:45,3
10,Male,Veteran,01:08:46,01:17:00,2
10,Male,Veteran,01:17:01,Finisher,1
10,Male,Master,00:00:00,00:43:00,10
10,Male,Master,00:43:01,00:45:45,9
10,Male,Master,00:45:46,00:48:45,8
10,Male,Master,00:48:46,00:52:30,7
10,Male,Master,00:52:31,00:56:45,6
10,Male,Master,00:56:46,01:01:45,5
10,Male,Master,01:01:46,01:07:30,4
10,Male,Master,01:07:31,01:14:45,3
10,Male,Master,01:14:46,01:23:30,2
10,Male,Master,01:23:31,Finisher,1
10,Male,Grand Master,00:00:00,00:46:45,10
10,Male,Grand Master,00:46:46,00:50:00,9
10,Male,Grand Master,00:50:01,00:53:15,8
10,Male,Grand Master,00:53:16,00:57:15,7
10,Male,Grand Master,00:57:16,01:02:00,6
10,Male,Grand Master,01:02:01,01:07:15,5
10,Male,Grand Master,01:07:16,01:13:45,4
10,Male,Grand Master,01:13:46,01:21:30,3
10,Male,Grand Master,01:21:31,01:31:00,2
10,Male,Grand Master,01:31:01,Finisher,1
10,Male,Great Grand Master,00:00:00,00:51:45,10
10,Male,Great Grand Master,00:51:46,00:55:00,9
10,Male,Great Grand Master,00:55:01,00:58:45,8
10,Male,Great Grand Master,00:58:46,01:03:15,7
10,Male,Great Grand Master,01:03:16,01:08:15,6
10,Male,Great Grand Master,01:08:16,01:14:15,5
10,Male,Great Grand Master,01:14:16,01:21:15,4
10,Male,Great Grand Master,01:21:16,01:29:45,3
10,Male,Great Grand Master,01:29:46,01:40:30,2
10,Male,Great Grand Master,01:40:31,Finisher,1
10,Male,Great Grand Master,00:00:00,01:01:15,10
10,Male,Great Grand Master,01:01:16,01:05:15,9
10,Male,Great Grand Master,01:05:16,01:09:45,8
10,Male,Great Grand Master,01:09:46,01:15:00,7
10,Male,Great Grand Master,01:15:01,01:21:00,6
10,Male,Great Grand Master,01:21:01,01:28:00,5
10,Male,Great Grand Master,01:28:01,01:36:30,4
10,Male,Great Grand Master,01:36:31,01:46:30,3
10,Male,Great Grand Master,01:46:31,01:59:15,2
10,Male,Great Grand Master,01:59:16,Finisher,1
8,Male,Junior,00:00:00,00:49:14,10
8,Male,Junior,00:49:15,00:52:27,9
8,Male,Junior,00:52:28,00:56:00,8
8,Male,Junior,00:56:01,01:00:11,7
8,Male,Junior,01:00:12,01:04:54,6
8,Male,Junior,01:04:55,01:10:28,5
8,Male,Junior,01:10:29,01:17:14,4
8,Male,Junior,01:17:15,01:25:36,3
8,Male,Junior,01:25:37,01:35:34,2
8,Male,Junior,01:35:35,Finisher,1
8,Male,Senior,00:00:00,00:49:14,10
8,Male,Senior,00:49:15,00:52:27,9
8,Male,Senior,00:52:28,00:56:00,8
8,Male,Senior,00:56:01,01:00:11,7
8,Male,Senior,01:00:12,01:04:54,6
8,Male,Senior,01:04:55,01:10:28,5
8,Male,Senior,01:10:29,01:17:14,4
8,Male,Senior,01:17:15,01:25:36,3
8,Male,Senior,01:25:37,01:35:34,2
8,Male,Senior,01:35:35,Finisher,1
8,Male,Veteran,00:00:00,00:50:51,10
8,Male,Veteran,00:50:52,00:54:10,9
8,Male,Veteran,00:54:11,00:57:49,8
8,Male,Veteran,00:57:50,01:02:09,7
8,Male,Veteran,01:02:10,01:07:01,6
8,Male,Veteran,01:07:02,01:12:47,5
8,Male,Veteran,01:12:48,01:19:45,4
8,Male,Veteran,01:19:46,01:28:24,3
8,Male,Veteran,01:28:25,01:38:42,2
8,Male,Veteran,01:38:43,Finisher,1
8,Male,Master,00:00:00,00:55:21,10
8,Male,Master,00:55:22,00:58:58,9
8,Male,Master,00:58:59,01:02:57,8
8,Male,Master,01:02:58,01:07:39,7
8,Male,Master,01:07:40,01:12:57,6
8,Male,Master,01:12:58,01:19:14,5
8,Male,Master,01:19:15,01:26:49,4
8,Male,Master,01:26:50,01:36:14,3
8,Male,Master,01:36:15,01:47:27,2
8,Male,Master,01:47:28,Finisher,1
8,Male,Grand Master,00:00:00,01:00:11,10
8,Male,Grand Master,01:00:12,01:04:07,9
8,Male,Grand Master,01:04:08,01:08:26,8
8,Male,Grand Master,01:08:27,01:13:33,7
8,Male,Grand Master,01:13:34,01:19:19,6
8,Male,Grand Master,01:19:20,01:26:08,5
8,Male,Grand Master,01:26:09,01:34:24,4
8,Male,Grand Master,01:34:25,01:44:37,3
8,Male,Grand Master,01:44:38,01:56:49,2
8,Male,Grand Master,01:56:50,Finisher,1
8,Male,Great Grand Master,00:00:00,01:06:37,10
8,Male,Great Grand Master,01:06:38,01:10:58,9
8,Male,Great Grand Master,01:10:59,01:15:45,8
8,Male,Great Grand Master,01:15:46,01:21:25,7
8,Male,Great Grand Master,01:21:26,01:27:48,6
8,Male,Great Grand Master,01:27:49,01:35:21,5
8,Male,Great Grand Master,01:35:22,01:44:29,4
8,Male,Great Grand Master,01:44:30,01:55:49,3
8,Male,Great Grand Master,01:55:50,02:09:18,2
8,Male,Great Grand Master,02:09:19,Finisher,1
8,Male,Great Grand Master,00:00:00,01:18:50,10
8,Male,Great Grand Master,01:18:51,01:24:00,9
8,Male,Great Grand Master,01:24:01,01:29:40,8
8,Male,Great Grand Master,01:29:41,01:36:22,7
8,Male,Great Grand Master,01:36:23,01:43:55,6
8,Male,Great Grand Master,01:43:56,01:52:51,5
8,Male,Great Grand Master,01:52:52,02:03:40,4
8,Male,Great Grand Master,02:03:41,02:17:04,3
8,Male,Great Grand Master,02:17:05,02:33:03,2
8,Male,Great Grand Master,02:33:04,Finisher,1
15,Male,Junior,00:00:00,00:57:23,10
15,Male,Junior,00:57:23,01:01:08,9
15,Male,Junior,01:01:09,01:05:15,8
15,Male,Junior,01:05:16,01:10:08,7
15,Male,Junior,01:10:09,01:15:38,6
15,Male,Junior,01:15:39,01:22:07,5
15,Male,Junior,01:22:08,01:30:00,4
15,Male,Junior,01:30:01,01:39:45,3
15,Male,Junior,01:39:46,01:51:22,2
15,Male,Junior,01:51:24,Finisher,1
15,Male,Senior,00:00:00,00:57:23,10
15,Male,Senior,00:57:23,01:01:08,9
15,Male,Senior,01:01:09,01:05:15,8
15,Male,Senior,01:05:16,01:10:08,7
15,Male,Senior,01:10:09,01:15:38,6
15,Male,Senior,01:15:39,01:22:07,5
15,Male,Senior,01:22:08,01:30:00,4
15,Male,Senior,01:30:01,01:39:45,3
15,Male,Senior,01:39:46,01:51:22,2
15,Male,Senior,01:51:24,Finisher,1
15,Male,Veteran,00:00:00,00:59:15,10
15,Male,Veteran,00:59:16,01:03:23,9
15,Male,Veteran,01:03:24,01:07:30,8
15,Male,Veteran,01:07:31,01:12:45,7
15,Male,Veteran,01:12:46,01:18:23,6
15,Male,Veteran,01:18:24,01:25:08,5
15,Male,Veteran,01:25:09,01:33:23,4
15,Male,Veteran,01:33:24,01:43:07,3
15,Male,Veteran,01:43:09,01:55:30,2
15,Male,Veteran,01:55:31,Finisher,1
15,Male,Master,00:00:00,01:04:30,10
15,Male,Master,01:04:31,01:08:38,9
15,Male,Master,01:08:38,01:13:08,8
15,Male,Master,01:13:08,01:18:45,7
15,Male,Master,01:18:46,01:25:08,6
15,Male,Master,01:25:09,01:32:37,5
15,Male,Master,01:32:38,01:41:15,4
15,Male,Master,01:41:16,01:52:07,3
15,Male,Master,01:52:08,02:05:15,2
15,Male,Master,02:05:16,Finisher,1
15,Male,Grand Master,00:00:00,01:10:08,10
15,Male,Grand Master,01:10:09,01:15:00,9
15,Male,Grand Master,01:15:01,01:19:53,8
15,Male,Grand Master,01:19:53,01:25:53,7
15,Male,Grand Master,01:25:54,01:33:00,6
15,Male,Grand Master,01:33:01,01:40:52,5
15,Male,Grand Master,01:40:53,01:50:38,4
15,Male,Grand Master,01:50:39,02:02:15,3
15,Male,Grand Master,02:02:16,02:16:30,2
15,Male,Grand Master,02:16:31,Finisher,1
15,Male,Great Grand Master,00:00:00,01:17:38,10
15,Male,Great Grand Master,01:17:39,01:22:30,9
15,Male,Great Grand Master,01:22:31,01:28:08,8
15,Male,Great Grand Master,01:28:09,01:34:52,7
15,Male,Great Grand Master,01:34:54,01:42:22,6
15,Male,Great Grand Master,01:42:23,01:51:22,5
15,Male,Great Grand Master,01:51:24,02:01:53,4
15,Male,Great Grand Master,02:01:54,02:14:37,3
15,Male,Great Grand Master,02:14:38,02:30:45,2
15,Male,Great Grand Master,02:30:46,Finisher,1
15,Male,Great Grand Master,00:00:00,01:31:52,10
15,Male,Great Grand Master,01:31:54,01:37:52,9
15,Male,Great Grand Master,01:37:53,01:44:37,8
15,Male,Great Grand Master,01:44:39,01:52:30,7
15,Male,Great Grand Master,01:52:31,02:01:30,6
15,Male,Great Grand Master,02:01:31,02:12:00,5
15,Male,Great Grand Master,02:12:01,02:24:45,4
15,Male,Great Grand Master,02:24:46,02:39:45,3
15,Male,Great Grand Master,02:39:46,02:58:52,2
15,Male,Great Grand Master,02:58:54,Finisher,1
21,Male,Junior,00:00:00,01:23:30,10
21,Male,Junior,01:23:31,01:28:45,9
21,Male,Junior,01:28:46,01:35:00,8
21,Male,Junior,01:35:01,01:42:00,7
21,Male,Junior,01:42:01,01:50:15,6
21,Male,Junior,01:50:16,01:59:45,5
21,Male,Junior,01:59:46,02:11:15,4
21,Male,Junior,02:11:16,02:25:00,3
21,Male,Junior,02:25:01,02:42:15,2
21,Male,Junior,02:42:16,Finisher,1
21,Male,Senior,00:00:00,01:23:30,10
21,Male,Senior,01:23:31,01:28:45,9
21,Male,Senior,01:28:46,01:35:00,8
21,Male,Senior,01:35:01,01:42:00,7
21,Male,Senior,01:42:01,01:50:15,6
21,Male,Senior,01:50:16,01:59:45,5
21,Male,Senior,01:59:46,02:11:15,4
21,Male,Senior,02:11:16,02:25:00,3
21,Male,Senior,02:25:01,02:42:15,2
21,Male,Senior,02:42:16,Finisher,1
21,Male,Veteran,00:00:00,01:25:45,10
21,Male,Veteran,01:25:46,01:31:15,9
21,Male,Veteran,01:31:16,01:37:30,8
21,Male,Veteran,01:37:31,01:44:45,7
21,Male,Veteran,01:44:46,01:53:15,6
21,Male,Veteran,01:53:16,02:03:15,5
21,Male,Veteran,02:03:16,02:15:00,4
21,Male,Veteran,02:15:01,02:29:15,3
21,Male,Veteran,02:29:16,02:46:45,2
21,Male,Veteran,02:46:46,Finisher,1
21,Male,Master,00:00:00,01:33:00,10
21,Male,Master,01:33:01,01:39:00,9
21,Male,Master,01:39:01,01:46:00,8
21,Male,Master,01:46:01,01:53:45,7
21,Male,Master,01:53:46,02:03:00,6
21,Male,Master,02:03:01,02:13:45,5
21,Male,Master,02:13:46,02:26:30,4
21,Male,Master,02:26:31,02:41:45,3
21,Male,Master,02:41:46,Finisher,1
21,Male,Grand Master,00:00:00,01:42:00,10
21,Male,Grand Master,01:42:01,01:48:30,9
21,Male,Grand Master,01:48:31,01:56:00,8
21,Male,Grand Master,01:56:01,02:02:45,7
21,Male,Grand Master,02:02:46,02:14:30,6
21,Male,Grand Master,02:14:31,02:26:15,5
21,Male,Grand Master,02:26:16,02:40:15,4
21,Male,Grand Master,02:40:16,02:57:15,3
21,Male,Grand Master,02:57:16,Finisher,1
21,Male,Great Grand Master,00:00:00,01:52:45,10
21,Male,Great Grand Master,01:52:46,02:00:00,9
21,Male,Great Grand Master,02:00:01,02:08:15,8
21,Male,Great Grand Master,02:08:16,02:17:45,7
21,Male,Great Grand Master,02:17:46,02:28:45,6
21,Male,Great Grand Master,02:28:46,02:41:45,5
21,Male,Great Grand Master,02:41:46,02:57:15,4
21,Male,Great Grand Master,02:57:16,03:16:00,3
21,Male,Great Grand Master,03:16:01,Finisher,1
21,Male,Great Grand Master,00:00:00,02:13:00,10
21,Male,Great Grand Master,02:13:01,02:21:30,9
21,Male,Great Grand Master,02:21:31,02:31:15,8
21,Male,Great Grand Master,02:31:16,02:42:30,7
21,Male,Great Grand Master,02:42:31,02:55:30,6
21,Male,Great Grand Master,02:55:31,Finisher,1
16,Male,Junior,00:00:00,01:42:22,10
16,Male,Junior,01:42:23,01:49:03,9
16,Male,Junior,01:49:04,01:56:25,8
16,Male,Junior,01:56:26,02:05:07,7
16,Male,Junior,02:05:08,02:14:55,6
16,Male,Junior,02:14:56,02:26:31,5
16,Male,Junior,02:26:32,02:40:34,4
16,Male,Junior,02:40:35,02:57:58,3
16,Male,Junior,02:57:59,Finisher,1
16,Male,Senior,00:00:00,01:42:22,10
16,Male,Senior,01:42:23,01:49:03,9
16,Male,Senior,01:49:04,01:56:25,8
16,Male,Senior,01:56:26,02:05:07,7
16,Male,Senior,02:05:08,02:14:55,6
16,Male,Senior,02:14:56,02:26:31,5
16,Male,Senior,02:26:32,02:40:34,4
16,Male,Senior,02:40:35,02:57:58,3
16,Male,Senior,02:57:59,Finisher,1
16,Male,Veteran,00:00:00,01:45:07,10
16,Male,Veteran,01:45:08,01:52:00,9
16,Male,Veteran,01:52:01,01:59:33,8
16,Male,Veteran,01:59:34,02:08:29,7
16,Male,Veteran,02:08:30,02:18:34,6
16,Male,Veteran,02:18:35,02:30:28,5
16,Male,Veteran,02:30:29,02:44:54,4
16,Male,Veteran,02:44:55,03:02:46,3
16,Male,Veteran,03:02:47,Finisher,1
16,Male,Master,00:00:00,01:54:01,10
16,Male,Master,01:54:02,02:01:28,9
16,Male,Master,02:01:29,02:09:39,8
16,Male,Master,02:09:40,02:19:21,7
16,Male,Master,02:19:22,02:30:16,6
16,Male,Master,02:30:17,02:43:11,5
16,Male,Master,02:43:12,02:58:50,4
16,Male,Master,02:58:51,Finisher,1
16,Male,Grand Master,00:00:00,02:05:03,10
16,Male,Grand Master,02:05:04,02:13:13,9
16,Male,Grand Master,02:13:14,02:22:12,8
16,Male,Grand Master,02:22:13,02:32:50,7
16,Male,Grand Master,02:32:51,02:44:49,6
16,Male,Grand Master,02:44:50,02:58:59,5
16,Male,Grand Master,02:59:00,Finisher,1
16,Male,Great Grand Master,00:00:00,02:18:13,10
16,Male,Great Grand Master,02:18:14,02:27:15,9
16,Male,Great Grand Master,02:27:16,02:37:12,8
16,Male,Great Grand Master,02:37:13,02:48:56,7
16,Male,Great Grand Master,02:48:57,03:02:11,6
16,Male,Great Grand Master,03:02:12,Finisher,1
16,Male,Great Grand Master,00:00:00,02:43:03,10
16,Male,Great Grand Master,02:43:04,02:53:42,9
16,Male,Great Grand Master,02:53:43,03:05:25,8
16,Male,Great Grand Master,03:05:26,Finisher,1
32,Male,Junior,00:00:00,02:07:14,10
32,Male,Junior,02:07:15,02:15:14,9
32,Male,Junior,02:15:15,02:24:46,8
32,Male,Junior,02:24:47,02:35:26,7
32,Male,Junior,02:35:27,02:48:00,6
32,Male,Junior,02:48:01,03:02:29,5
32,Male,Junior,03:02:30,03:20:00,4
32,Male,Junior,03:20:01,03:40:57,3
32,Male,Junior,03:40:58,Finisher,1
32,Male,Senior,00:00:00,02:07:14,10
32,Male,Senior,02:07:15,02:15:14,9
32,Male,Senior,02:15:15,02:24:46,8
32,Male,Senior,02:24:47,02:35:26,7
32,Male,Senior,02:35:27,02:48:00,6
32,Male,Senior,02:48:01,03:02:29,5
32,Male,Senior,03:02:30,03:20:00,4
32,Male,Senior,03:20:01,03:40:57,3
32,Male,Senior,03:40:58,Finisher,1
32,Male,Veteran,00:00:00,02:10:40,10
32,Male,Veteran,02:10:41,02:19:03,9
32,Male,Veteran,02:19:04,02:28:34,8
32,Male,Veteran,02:28:35,02:39:37,7
32,Male,Veteran,02:39:38,02:52:34,6
32,Male,Veteran,02:52:35,03:07:49,5
32,Male,Veteran,03:07:50,03:25:43,4
32,Male,Veteran,03:25:44,03:47:26,3
32,Male,Veteran,03:47:27,Finisher,1
32,Male,Master,00:00:00,02:21:43,10
32,Male,Master,02:21:44,02:30:51,9
32,Male,Master,02:30:52,02:41:31,8
32,Male,Master,02:41:32,02:53:20,7
32,Male,Master,02:53:21,03:07:26,6
32,Male,Master,03:07:27,03:23:49,5
32,Male,Master,03:23:50,03:43:14,4
32,Male,Master,03:43:15,Finisher,1
32,Male,Grand Master,00:00:00,02:35:26,10
32,Male,Grand Master,02:35:27,02:45:20,9
32,Male,Grand Master,02:45:21,02:56:46,8
32,Male,Grand Master,02:56:47,03:07:03,7
32,Male,Grand Master,03:07:04,03:24:57,6
32,Male,Grand Master,03:24:58,03:42:51,5
32,Male,Grand Master,03:42:52,Finisher,1
32,Male,Great Grand Master,00:00:00,02:51:49,10
32,Male,Great Grand Master,02:51:50,03:02:51,9
32,Male,Great Grand Master,03:02:52,03:15:26,8
32,Male,Great Grand Master,03:15:27,03:29:54,7
32,Male,Great Grand Master,03:29:55,03:46:40,6
32,Male,Great Grand Master,03:46:41,Finisher,1
32,Male,Great Grand Master,00:00:00,03:22:40,10
32,Male,Great Grand Master,03:22:41,03:35:37,9
32,Male,Great Grand Master,03:35:38,03:50:29,8
32,Male,Great Grand Master,03:50:30,Finisher,1
42,Male,Junior,00:00:00,02:47:00,10
42,Male,Junior,02:47:01,02:57:30,9
42,Male,Junior,02:57:31,03:10:00,8
42,Male,Junior,03:10:01,03:24:00,7
42,Male,Junior,03:24:01,03:40:30,6
42,Male,Junior,03:40:31,03:59:30,5
42,Male,Junior,03:59:31,04:22:30,4
42,Male,Junior,04:22:31,04:50:00,3
42,Male,Junior,04:50:01,05:24:30,2
42,Male,Junior,05:24:31,Finisher,1
42,Male,Senior,00:00:00,02:47:00,10
42,Male,Senior,02:47:01,02:57:30,9
42,Male,Senior,02:57:31,03:10:00,8
42,Male,Senior,03:10:01,03:24:00,7
42,Male,Senior,03:24:01,03:40:30,6
42,Male,Senior,03:40:31,03:59:30,5
42,Male,Senior,03:59:31,04:22:30,4
42,Male,Senior,04:22:31,04:50:00,3
42,Male,Senior,04:50:01,05:24:30,2
42,Male,Senior,05:24:31,Finisher,1
42,Male,Veteran,00:00:00,02:51:30,10
42,Male,Veteran,02:51:31,03:02:30,9
42,Male,Veteran,03:02:31,03:15:00,8
42,Male,Veteran,03:15:01,03:29:30,7
42,Male,Veteran,03:29:31,03:46:30,6
42,Male,Veteran,03:46:31,04:06:30,5
42,Male,Veteran,04:06:31,04:30:00,4
42,Male,Veteran,04:30:01,04:58:30,3
42,Male,Veteran,04:58:31,05:33:00,2
42,Male,Veteran,05:33:01,Finisher,1
42,Male,Master,00:00:00,03:06:00,10
42,Male,Master,03:06:01,03:18:00,9
42,Male,Master,03:18:01,03:32:00,8
42,Male,Master,03:32:01,03:47:30,7
42,Male,Master,03:47:31,04:06:00,6
42,Male,Master,04:06:01,04:27:30,5
42,Male,Master,04:27:31,04:53:00,4
42,Male,Master,04:53:01,05:23:30,3
42,Male,Master,05:23:31,Finisher,1
42,Male,Grand Master,00:00:00,03:24:00,10
42,Male,Grand Master,03:24:01,03:37:00,9
42,Male,Grand Master,03:37:01,03:52:00,8
42,Male,Grand Master,03:52:01,04:05:30,7
42,Male,Grand Master,04:05:31,04:29:00,6
42,Male,Grand Master,04:29:01,04:52:30,5
42,Male,Grand Master,04:52:31,05:20:30,4
42,Male,Grand Master,05:20:31,Finisher,1
42,Male,Great Grand Master,00:00:00,03:45:30,10
42,Male,Great Grand Master,03:45:31,04:00:00,9
42,Male,Great Grand Master,04:00:01,04:16:30,8
42,Male,Great Grand Master,04:16:31,04:35:30,7
42,Male,Great Grand Master,04:35:31,04:57:30,6
42,Male,Great Grand Master,04:57:31,05:23:30,5
42,Male,Great Grand Master,05:23:31,Finisher,1
42,Male,Great Grand Master,00:00:00,04:26:00,10
42,Male,Great Grand Master,04:26:01,04:43:00,9
42,Male,Great Grand Master,04:43:01,05:02:30,8
42,Male,Great Grand Master,05:02:31,05:25:00,7
42,Male,Great Grand Master,05:25:01,Finisher,1
50,Male,Junior,00:00:00,03:18:49,10
50,Male,Junior,03:18:50,03:31:19,9
50,Male,Junior,03:31:20,03:46:11,8
50,Male,Junior,03:46:12,04:02:51,7
50,Male,Junior,04:02:52,04:22:30,6
50,Male,Junior,04:22:31,04:45:07,5
50,Male,Junior,04:45:08,05:12:30,4
50,Male,Junior,05:12:31,05:45:14,3
50,Male,Junior,05:45:15,06:26:19,2
50,Male,Junior,06:26:20,Finisher,1
50,Male,Senior,00:00:00,03:18:49,10
50,Male,Senior,03:18:50,03:31:19,9
50,Male,Senior,03:31:20,03:46:11,8
50,Male,Senior,03:46:12,04:02:51,7
50,Male,Senior,04:02:52,04:22:30,6
50,Male,Senior,04:22:31,04:45:07,5
50,Male,Senior,04:45:08,05:12:30,4
50,Male,Senior,05:12:31,05:45:14,3
50,Male,Senior,05:45:15,06:26:19,2
50,Male,Senior,06:26:20,Finisher,1
50,Male,Veteran,00:00:00,03:24:10,10
50,Male,Veteran,03:24:11,03:37:16,9
50,Male,Veteran,03:37:17,03:52:09,8
50,Male,Veteran,03:52:10,04:09:24,7
50,Male,Veteran,04:09:25,04:29:39,6
50,Male,Veteran,04:29:40,04:53:27,5
50,Male,Veteran,04:53:28,05:21:26,4
50,Male,Veteran,05:21:27,05:55:21,3
50,Male,Veteran,05:55:22,Finisher,1
50,Male,Master,00:00:00,03:41:26,10
50,Male,Master,03:41:27,03:55:43,9
50,Male,Master,03:55:44,04:12:23,8
50,Male,Master,04:12:24,04:30:50,7
50,Male,Master,04:30:51,04:52:51,6
